time,north_bering_sst,south_bering_sst,west_aleutians_sst,central_aleutians_sst,east_aleutians_sst,west_gulf_sst,central_gulf_sst,east_gulf_sst,north_bering_sst_stdev,south_bering_sst_stdev,west_aleutian_sst_stdev,central_aleutian_sst_stdev,east_aleutians_sst_stdev,west_gulf_sst_stdev,central_gulf_sst_stdev,east_gulf_sst_stdev,north_bering_sst_n,south_bering_sst_n,west_aleutian_sst_n,central_aleutian_sst_n,east_aleutian_sst_n,west_gulf_sst_n,central_gulf_sst_n,east_gulf_sst_n
UTC,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,,,,,,,,
2006-05-17T00:00:00Z,0.7157956,3.598369,3.3247309,4.166967,4.6945286,5.164892,5.901649,7.42674,1.426861,1.532957,0.69701535,1.11931,0.73859227,0.8952571,1.2354637,1.3758471,39123,25683,12262,9707,23981,23052,35264,27600
2006-06-16T00:00:00Z,2.6836498,5.1617627,5.558667,5.643139,6.343286,7.307897,8.510611,10.407518,1.9617112,1.4281363,1.7527641,1.6680807,1.2758696,0.8892286,1.3415995,1.2434677,35177,22192,2566,1972,5858,14214,32860,18496
2006-07-17T00:00:00Z,7.0550046,8.866331,7.8354855,7.7627363,8.580182,9.862946,10.416981,12.579882,1.8818251,1.02694,0.8613928,1.5104045,1.3538404,0.79315645,0.86319417,1.0092083,32331,16707,5170,1480,3350,13653,32826,20692
2006-08-17T00:00:00Z,9.009828,9.268981,11.5437,10.488297,10.226813,10.633613,11.289118,12.486041,1.3964565,1.1179318,1.3582108,1.8421884,1.703589,0.6536623,0.69530594,0.80262053,27129,6258,10499,5115,3282,7671,27109,10056
2006-09-16T00:00:00Z,8.330462,8.515548,9.724221,9.8308325,9.820577,10.133025,10.753887,12.0515,1.6812639,1.0392838,0.8850385,1.8351861,1.405207,0.90987647,0.6538533,0.698795,28541,21929,24091,21431,15997,19514,31901,27148
2006-10-17T00:00:00Z,5.4929724,6.9438233,8.556261,7.67319,7.842662,8.139629,8.707536,10.298939,1.6622561,1.1482431,0.7967126,0.9978456,1.0134913,0.6647896,0.6338819,0.8095634,23355,15677,19890,14498,11770,14606,28743,25411
2006-11-16T00:00:00Z,2.814322,4.9844766,6.4229426,6.0782924,5.9536686,6.393047,6.323388,7.61964,1.6683714,1.1915171,0.66068536,0.89313805,0.85938334,0.813234,0.82553315,1.0346466,23672,11790,9015,8338,8862,11237,24554,25440
2006-12-17T00:00:00Z,0.95700455,3.367429,4.6216316,4.6465917,4.8635807,4.6669374,4.449727,5.774192,1.1865271,1.1101582,0.9601845,0.8688967,0.8527712,0.7786112,0.58894426,1.118537,26597,17064,7049,9538,11545,15884,25259,11083
2007-01-17T00:00:00Z,-0.24107188,1.130375,3.0980163,3.4866955,3.57937,3.4818816,3.681233,5.0695453,1.2495522,1.5942618,0.490357,0.46204725,0.45541117,0.49083883,0.60226554,0.8988781,9376,12534,11619,13049,9618,15529,26189,14362
2007-02-15T00:00:00Z,-0.7033402,1.711847,2.7407537,2.9011273,3.0217397,3.364389,3.5243149,4.9317584,1.0821536,1.4473441,0.41708282,0.36105183,0.4170769,0.40625092,0.6389327,0.8729982,15580,17580,15858,14768,16130,14997,25266,24647
2007-03-17T00:00:00Z,0.7272755,1.8491435,2.4989371,3.03322,2.9747107,2.8208873,2.8569305,4.0878057,1.3188969,1.3562162,0.72545415,0.52510166,0.41655377,0.5181353,0.6510543,0.88636696,13617,25792,3359,8866,16051,20589,29812,22728
2007-04-16T00:00:00Z,-0.15522186,0.7622687,2.9201794,3.0517442,3.0236394,2.7212946,3.0965233,4.9174213,1.23534,1.5283809,0.48161155,0.49564528,0.52274364,0.59438026,0.80626154,0.8101602,7572,14484,8977,8244,6078,11261,19455,26740
2007-05-17T00:00:00Z,-0.15133987,1.6613653,3.2794368,3.6133053,3.4984617,3.2747343,4.7655153,6.3475566,1.0494053,1.5014448,0.70809853,1.1068957,0.8156271,0.8656958,0.9828441,1.1872599,24853,19440,12307,4632,7463,7038,21576,22610
2007-06-16T00:00:00Z,3.1794193,4.531171,4.756756,5.9240913,6.322215,6.7188025,7.80876,9.227837,1.7349844,1.1158168,1.0527726,1.2958113,1.0609598,0.82790583,0.8740433,1.345616,31001,15145,1384,2097,12054,13337,30849,25373
2007-07-17T00:00:00Z,7.7596307,8.155697,8.965645,7.9724154,8.500152,10.278216,11.086543,12.018883,2.3419409,1.9305233,1.2058991,1.4370104,1.466659,0.839974,0.87460935,0.95326406,32688,14659,799,1507,1650,18627,27545,13795
2007-08-17T00:00:00Z,10.475946,9.879229,8.80772,9.047841,10.996694,12.310803,12.143758,13.654467,1.6960784,1.4329778,1.039333,1.8447493,1.263725,0.9538319,0.8469294,1.0032294,28730,9030,4719,1538,4676,16335,33038,28499
2007-09-16T00:00:00Z,9.420515,8.542584,9.172845,8.540063,8.897897,11.013467,11.074425,12.482977,1.5182298,1.2637092,0.8626726,1.1242529,1.3529533,0.9774801,0.70074207,1.0887735,17473,11896,22322,19986,13566,17544,30745,25380
2007-10-17T00:00:00Z,5.6661,6.226479,7.4789805,7.0979877,6.9727726,8.147967,8.500082,9.954961,1.3380305,1.0825553,0.6462002,0.94278735,0.87807125,0.75075305,0.88973814,0.8039416,22724,18203,22658,15648,10282,12272,25811,23173
2007-11-16T00:00:00Z,1.8630354,4.4997983,5.4931045,5.1910553,5.2136345,6.168205,6.1835985,7.321746,1.5854882,1.2963278,0.82142895,0.9300458,0.8149019,0.979367,0.7654723,0.87050647,20725,12054,17862,17742,19109,10900,21465,26488
2007-12-17T00:00:00Z,1.0818309,3.3520901,3.9841661,4.0546565,4.1603265,4.8035665,5.110312,6.629373,1.3319981,0.9262682,0.6260355,0.7718731,0.7179213,0.6749413,0.7641608,0.87611836,36633,19142,16233,15460,15988,17720,27045,27158
2008-01-17T00:00:00Z,-0.3521724,1.2391009,2.8547091,3.13772,3.3331153,3.419695,3.8013673,5.3230824,1.1981,1.6165023,0.4915326,0.5651792,0.5345605,0.47616097,0.77279764,0.7183977,16705,19688,14769,15633,17677,17366,24390,24334
2008-02-16T00:00:00Z,0.86627454,1.5233462,2.4280875,2.7735355,2.9168212,2.9087772,3.324674,4.636352,0.95832646,1.1773729,0.5121513,0.5035515,0.4709475,0.5342502,0.7661641,0.74200135,11655,19129,6646,10185,12826,12692,18779,18362
2008-03-17T00:00:00Z,0.3601201,0.8013017,2.281176,2.4922671,2.7020404,2.5946743,3.3243124,4.485635,1.4763434,1.3637916,0.3983185,0.4645809,0.4592539,0.54232216,0.7490599,0.66229135,916,8750,8553,6978,7567,12988,19782,20061
2008-04-16T00:00:00Z,-1.1867458,0.29891887,2.7005749,2.7477179,2.7764728,2.6562946,3.6275327,4.898521,0.5291537,1.5426605,0.36310622,0.5323702,0.627146,0.65408695,0.6251694,0.68221223,4259,20756,20126,13969,17235,17008,34553,31780
2008-05-17T00:00:00Z,-0.38156196,1.156309,3.4616456,4.581463,4.7290955,3.8018892,4.8872623,6.5298324,1.0157715,1.4150764,1.1240464,1.2708609,1.2380167,1.0345209,1.0353756,1.0213863,18355,8946,3962,5967,8931,9205,25877,32130
2008-06-16T00:00:00Z,1.7344233,3.7821393,5.0441623,3.6802082,4.605303,5.4404836,6.853606,8.421398,2.2581897,1.8003002,1.4912659,1.4566308,2.3994696,1.3295208,1.0638607,1.4968965,28422,1809,6787,1873,1107,5705,25748,17941
2008-07-17T00:00:00Z,6.5093436,7.1293936,8.290104,7.4240847,7.224187,9.763936,10.639682,10.682371,1.6786374,1.0566,1.1136407,0.79556364,1.0842552,1.3356991,0.69264466,0.60469455,37313,15783,10192,10400,4975,11819,32749,20705
2008-08-17T00:00:00Z,8.864258,9.140424,11.623424,10.691322,10.80834,11.018017,11.661006,12.14633,1.6849214,1.0706099,1.0339928,1.5655073,1.3298888,0.84540886,0.8189592,0.8631817,41546,16296,11767,9602,5047,12512,31905,19858
2008-09-16T00:00:00Z,7.8937564,8.44573,10.702703,10.146971,10.288105,10.05581,9.754765,11.197402,1.3975269,0.6625795,1.0409216,1.2900083,0.8683168,0.5926574,0.54115784,0.60881364,43402,15119,20459,17848,11456,11393,33041,19639
2008-10-17T00:00:00Z,3.7598445,5.608083,8.698194,8.023226,7.5848207,8.329773,8.080379,9.10105,1.7316219,1.2918811,1.0088062,1.4886988,1.4447603,0.9382046,0.92582923,1.1911751,27612,21525,20173,16160,18490,16857,27632,18074
2008-11-16T00:00:00Z,1.9476327,3.9439642,6.177652,5.850313,5.482831,6.00134,5.9308786,6.8436522,1.5102733,1.2800685,0.9101197,0.79510826,0.84101474,0.672429,0.7255587,0.9769146,20546,17915,18666,13690,15153,21952,29221,18074
2008-12-17T00:00:00Z,-0.08087627,2.613518,4.1119566,4.1629863,4.1433997,4.4775395,4.692962,5.9122286,1.2716503,1.2505206,0.7084649,0.80780715,0.77187884,0.6631884,0.8001093,0.9293643,28336,21035,14214,16636,18826,18364,28101,29452
2009-01-17T00:00:00Z,0.5502056,1.4077885,3.3182626,3.479629,3.4726062,3.6012266,3.9504542,4.9035,1.224722,1.4019407,0.66802025,0.6714387,0.6699756,0.41191417,0.6679266,0.83800244,2286,10269,8858,8005,6128,17765,20865,11948
2009-02-15T00:00:00Z,-1.0191642,0.79336035,2.713185,3.097454,3.1269314,3.0697145,3.2113426,4.328308,0.97735584,1.6644824,0.60902774,0.6069009,0.5416455,0.5079952,0.44914925,0.6610145,10194,21712,4320,11960,18462,16355,32126,29510
2009-03-17T00:00:00Z,-1.0003463,0.5495216,2.42287,2.7225943,3.0438793,3.0653534,3.0314832,4.1120753,0.9841201,1.710336,0.5289334,0.6837055,0.7298662,0.49699724,0.5523558,0.7181105,10512,14989,10077,6368,5269,16167,24313,20362
2009-04-16T00:00:00Z,-0.68553734,1.24894,2.673407,2.951945,3.1033976,2.9485419,3.3123302,4.731538,1.087167,1.3502129,0.506255,0.670592,0.56902725,0.68111265,0.7615895,0.7032447,6765,17622,10907,18256,19782,15616,26525,29856
2009-05-17T00:00:00Z,-0.15511662,2.0792215,3.226559,3.6488283,4.291277,4.641685,4.805112,6.6827564,1.0106813,1.5702372,1.3629696,0.9287168,0.93047976,1.0343688,1.1275456,1.1255106,37003,29873,3929,15891,22967,23239,35547,31616
2009-06-16T00:00:00Z,3.7369509,4.928433,5.9845147,6.471128,7.072103,7.5512967,8.230448,9.340482,1.8515353,1.4144077,0.5431374,0.94647086,1.1500837,0.8441579,1.100059,0.8523411,29673,16170,13759,5267,8854,13273,29025,22332
2009-07-17T00:00:00Z,6.559026,8.287948,7.8655186,7.230143,7.9024982,8.767716,10.608598,12.314359,2.8674247,1.6693347,0.6603312,0.7179644,1.1248158,1.1199524,1.2063301,1.3681946,12264,7396,11450,3423,2846,4037,24978,24952
2009-08-17T00:00:00Z,8.569135,8.891489,9.553589,9.0163,8.86435,10.14535,11.215924,12.997255,1.3105196,0.7474419,0.6660219,1.2304626,1.1887891,0.90964687,0.8329053,0.99654907,43533,21768,13294,12057,6209,13239,33820,17884
2009-09-16T00:00:00Z,8.211525,8.275969,9.285801,8.550116,8.449902,9.74281,10.696831,11.669187,1.7856021,1.1531949,1.0018638,1.4606158,1.2705177,1.0819807,0.7443357,0.82033795,35521,18412,20207,12194,12905,14708,31665,19722
2009-10-17T00:00:00Z,4.8116875,6.056254,7.6539083,7.4670916,7.4500837,8.455589,8.591233,10.107552,1.6825254,1.3416647,0.58116233,1.1186905,1.1455836,0.62597114,0.7698281,0.68789935,38527,20916,15834,16238,14220,17527,24124,28904
2009-11-16T00:00:00Z,2.4471762,3.6437824,5.8292375,5.7694907,5.727225,5.994939,6.366131,7.6040497,1.7453182,1.3768164,0.8534928,1.1149035,0.92740864,1.0418197,0.92888343,1.0139422,20217,9277,11224,9385,12514,10436,27493,15201
2009-12-17T00:00:00Z,0.39271906,2.9278224,3.4227345,3.9642143,4.2001495,4.585807,4.3953958,6.2932863,1.3234363,1.3446102,0.55459154,0.7455396,0.80555785,0.77561504,0.88496715,0.8868168,32618,20578,10613,8578,7566,12757,22040,25840
2010-01-17T00:00:00Z,0.6085302,2.4035292,3.0003538,3.1806953,3.579831,3.9077218,4.357574,5.8409753,1.1619047,1.2193769,0.6068279,0.84285504,0.6535569,0.59797823,0.9903474,0.97518045,20316,22606,10800,5610,12071,17005,19269,21512
2010-02-15T00:00:00Z,-1.1223304,2.1450045,2.590203,2.8923957,3.4440546,3.6316895,4.2585974,5.946374,0.6760125,1.2288302,0.4763269,0.6600089,0.5578887,0.53073055,0.81952494,0.895272,1386,12491,8820,8511,7525,15099,10097,22064
2010-03-17T00:00:00Z,-0.58444595,1.194113,2.1106658,2.4742978,2.8385222,3.1415923,3.9842675,5.541579,1.2628039,1.3830758,0.5825899,0.71251535,0.6823105,0.6184868,0.88756293,1.0403764,4458,11709,12376,9554,11572,14400,17598,19651
2010-04-16T00:00:00Z,-0.3379787,0.11775676,2.4038148,2.681677,3.0655396,3.2539368,4.087475,5.679029,1.0872611,1.6171454,0.8793305,0.8628862,0.7973267,0.7515288,0.9331285,0.9403651,6852,13534,3573,8855,9923,11939,26337,28834
2010-05-17T00:00:00Z,0.17013061,1.4713407,3.701277,3.869162,3.6783767,4.3099422,5.486154,7.901149,1.2139305,1.8184282,0.6542106,1.2521179,1.0038749,0.8574892,1.28309,1.3336563,30779,24860,16782,5037,7232,13845,33049,30767
2010-06-16T00:00:00Z,2.384333,3.420051,5.476552,4.7781587,5.426596,6.1365848,7.595105,9.464067,1.8592478,1.3092803,0.50810945,0.86382365,1.3412123,0.8681216,1.2613809,1.0338969,35336,14686,15069,4882,2130,9560,19072,16751
2010-07-17T00:00:00Z,6.4688807,6.610189,6.372908,8.878037,7.8766646,7.5512304,9.129966,9.77903,1.6715362,1.0660068,2.0718932,2.560992,2.8322847,1.5042852,1.2288469,1.9056534,32864,14509,1348,2543,1646,8413,17672,13828
2010-08-17T00:00:00Z,5.916378,5.4397573,7.936844,5.9302454,6.012868,6.260064,6.6611776,10.1254225,3.9082897,2.5537696,2.4358692,3.4658384,2.6360772,2.29895,2.7083173,3.1489844,21288,10354,6182,4443,7567,5440,21551,16621
2010-09-16T00:00:00Z,8.52232,7.7855086,8.919924,8.030348,8.205274,8.076199,11.122539,12.076613,1.3253391,1.9299536,2.144027,1.4089612,2.2445989,2.6705952,1.5103008,1.3249782,43339,21834,14342,15385,10532,17290,32590,31502
2010-10-17T00:00:00Z,5.0089703,5.9360423,7.8064294,7.353722,7.3902,7.698701,8.813728,9.163143,1.5721648,1.4534191,0.78385186,0.93397945,1.1643051,1.6047848,0.7551022,1.5969707,21559,14933,20008,14886,10593,12433,25942,22379
2010-11-16T00:00:00Z,2.4612887,4.303688,5.2020206,5.263264,5.7572207,6.2783313,6.443021,7.928324,1.4870422,1.3278838,0.79925394,0.8892084,0.94046074,0.8549858,0.70329136,0.92137855,17562,16786,10546,13158,13152,15666,31033,24058
2010-12-17T00:00:00Z,1.1179568,3.1092095,4.8570127,4.93297,4.857314,5.0064783,5.397169,6.845161,1.5177507,1.1739272,0.6451124,0.87160957,0.8524838,0.70570743,0.81767786,0.9117658,30500,18647,21508,19531,19388,18539,30767,23369
2011-01-17T00:00:00Z,0.643612,1.7644227,3.6098096,4.0084925,3.7661228,3.5359802,4.3887253,5.775007,1.4206402,1.6910697,0.6050091,0.88003457,0.73186916,0.5171885,0.872399,0.71817297,15991,12904,13549,12524,12744,13595,27511,29579
2011-02-15T00:00:00Z,-0.83287907,1.407608,2.9655845,3.585561,3.5272639,3.4609256,3.837095,4.8705277,1.1889813,1.667117,0.5071998,0.70008886,0.54495496,0.42953247,0.62808144,0.6860864,6186,18073,8606,8851,15906,23369,33800,24408
2011-03-17T00:00:00Z,1.0327107,1.9258463,2.7862892,3.2757442,3.4135337,3.2935047,3.414225,4.4546185,1.2361531,1.4452914,0.43836513,0.5715416,0.5393236,0.45723847,0.5103933,0.6815722,11108,24321,14536,15346,20885,23646,29562,29128
2011-04-16T00:00:00Z,0.46592736,1.839465,2.9370162,3.2160306,3.3123667,3.3917663,3.7378607,5.24034,1.5647649,1.2441392,0.70956844,0.5410858,0.6160149,0.5198938,0.64041156,0.8308822,8589,19962,5312,9117,9291,15485,27976,22396
2011-05-17T00:00:00Z,1.0407215,2.6076221,3.8283293,3.9520683,4.371824,4.4850636,5.2932806,7.9513006,1.4693111,1.679238,1.024079,0.8401358,0.9847228,0.7344242,0.8353472,1.010408,12819,14008,2981,8698,6848,15314,34818,30185
2011-06-16T00:00:00Z,3.5476367,3.590702,5.4286985,5.5088406,5.1013403,7.0287757,7.6741705,10.549876,1.7586029,1.361826,0.45668542,0.7571433,0.77256984,1.1328664,1.5067505,1.3567241,12043,2721,5202,1449,373,1356,22996,16144
2011-07-17T00:00:00Z,5.414638,5.6112494,7.821821,7.0793405,7.07184,8.480611,10.910133,12.769252,1.6314524,1.318282,0.65938056,0.48057216,0.89944696,1.1632116,1.572438,1.2079846,24842,7436,5502,6446,7060,5874,26194,23009
2011-08-17T00:00:00Z,7.9808517,9.334944,11.003947,9.9962845,10.33364,11.168522,12.123563,13.173297,1.4738064,0.8261426,0.76314527,1.3037068,0.9310765,0.9745771,0.9925434,0.5884271,38863,26137,20381,11807,16916,16880,30057,24069
2011-09-16T00:00:00Z,7.0205503,8.289416,10.717881,9.748738,9.348302,9.887179,10.567812,11.0550995,1.91461,1.0312824,0.9746273,1.2232306,0.8973491,1.149317,0.77305686,0.6774878,25810,12522,24097,21257,12614,13450,27339,20176
2011-10-17T00:00:00Z,4.791285,6.3510537,8.160891,8.097443,7.7418504,8.211564,8.776069,9.8892355,1.9628087,1.9308059,1.034584,1.7086439,1.3294911,0.7495027,0.8509281,0.64338386,31248,18192,17027,16388,16115,17286,27600,22074
2011-11-16T00:00:00Z,2.4080517,4.5785456,5.525304,5.898817,6.173334,6.51954,6.047618,7.556404,1.5781449,0.9217828,0.77085173,1.2237283,1.1254717,0.59257835,0.7174304,1.0620883,24387,17668,10832,10390,12297,22160,29414,17365
2011-12-17T00:00:00Z,0.7911119,3.381154,3.8359194,4.1805415,4.41155,4.967053,4.7278886,5.517318,1.3911588,1.026951,0.59394515,0.9598407,0.7876502,0.69357055,0.5396123,0.90880454,15658,20987,12991,13427,15072,14648,28297,10990
2012-01-17T00:00:00Z,0.69315934,1.9149936,3.0463073,3.3511133,3.531993,3.3418198,3.3278408,4.869284,1.0215673,1.4226286,0.67361563,0.73112404,0.6861733,0.68397886,0.5306934,0.99176556,12202,14873,7634,9764,11144,17265,28363,16515
2012-02-16T00:00:00Z,-1.0430185,1.1642652,2.4702108,2.7568276,2.7001147,2.4425983,2.8646226,4.342692,1.1192768,1.1876734,0.37232822,0.47830155,0.43250135,0.5716348,0.66182595,0.91456413,1736,10295,10958,15455,17335,20012,28265,22925
2012-03-17T00:00:00Z,0.24548589,0.98273367,2.4158447,2.5628777,2.503074,1.7168096,2.4303372,4.1572676,1.1565748,0.9699947,0.32615468,0.4513878,0.48097035,0.8095822,0.7630944,0.81016695,957,5981,9010,9702,8813,7692,16576,20493
2012-04-16T00:00:00Z,-0.27192426,0.6596908,2.5801728,2.6806717,2.490806,2.427208,3.5112233,5.1518836,0.8632789,1.2633338,0.5265273,0.50283253,0.5548306,0.69987,0.91711086,0.9091103,4594,8926,12045,12134,9416,13771,30696,23855
2012-05-17T00:00:00Z,0.36330682,1.6032206,2.7312317,2.7320213,2.751646,3.4005094,4.985288,6.124763,1.2173107,1.206889,0.5299394,0.5903887,0.7897301,1.0055128,1.0520424,1.1612059,9305,11200,6730,5635,4362,5891,25021,10731
2012-06-16T00:00:00Z,3.8234935,3.8832238,5.0219383,4.4191113,4.6913843,5.821069,7.6260953,8.467808,1.7053214,1.1756322,1.2398527,0.769173,0.9022853,0.9284421,1.0475055,0.73790544,18996,15655,748,1463,6587,11444,31233,21143
2012-07-17T00:00:00Z,6.931675,6.708098,5.8596272,4.213012,6.222158,8.408413,9.948565,8.829281,1.4251784,0.9402931,2.4545033,2.1630733,1.9151143,1.1383678,1.0117549,2.6564925,27548,17027,7110,3994,1798,8696,16791,9148
2012-08-17T00:00:00Z,8.570301,8.82596,10.262879,9.347981,9.087242,10.050327,11.158662,13.278499,1.1573958,0.67897385,1.030837,1.5789639,1.476091,0.80717635,0.8596582,0.59786034,38517,25565,18560,10261,15529,13309,30889,29618
2012-09-16T00:00:00Z,6.540047,7.376485,8.955205,8.634967,8.815164,9.755698,10.44741,12.074083,1.9309938,1.3336273,1.0579826,1.534058,1.0818272,0.740315,0.7745989,0.5989794,25335,14921,21065,12994,11340,11491,28207,25127
2012-10-17T00:00:00Z,4.1330643,5.5346794,8.073516,6.9541707,6.3323646,7.549035,7.64022,9.077632,1.3610907,1.1093243,0.950961,1.247068,1.3762426,1.1672276,0.96157134,0.9233956,43996,24334,21179,12586,10657,13732,21360,25984
2012-11-16T00:00:00Z,0.90521246,3.5903451,5.6664314,5.520204,5.3812304,5.3150716,5.975617,7.702195,1.2088856,1.3274326,1.0230727,0.85011554,0.8273172,0.6913794,0.8212006,1.1099976,28213,22602,12056,14589,14125,16265,26786,19433
2012-12-17T00:00:00Z,0.5510235,2.4496908,4.786587,4.7922163,4.5110044,4.261969,4.5536256,6.1336365,1.4795381,1.6425647,0.7339275,0.94019294,0.7931251,0.8029709,0.8212699,0.87631863,14734,19723,12328,17733,21007,16332,29563,18756
2013-01-17T00:00:00Z,0.35981682,2.0602539,3.28434,3.5855346,3.5713227,3.725696,4.1808877,5.432507,1.338699,1.4074409,0.7115746,0.73890936,0.538778,0.6481462,0.8368211,1.0805645,9772,15124,6007,13665,20351,16404,17707,11766
2013-02-15T00:00:00Z,0.8286567,1.693296,2.8562353,3.11544,3.13458,3.4649854,3.9954925,5.276252,0.93778044,1.0008969,0.40250283,0.4897601,0.49185544,0.47683054,0.6277686,0.83701456,2062,10252,6869,7877,14520,10290,18944,11061
2013-03-17T00:00:00Z,0.036912486,1.4060863,2.462486,2.6794715,3.0086925,3.1750557,3.6927476,4.999654,1.2196937,1.2216318,0.34362486,0.5459123,0.47574773,0.46085972,0.5285549,0.73523664,3268,21328,13797,15727,20713,21789,30991,23275
2013-04-16T00:00:00Z,0.28072065,1.7703983,3.2729113,3.5075562,3.756751,3.922066,4.098658,5.2180986,1.2592454,1.4477851,0.6139228,0.8020703,0.5250097,0.47161388,0.504082,0.7648716,7868,24208,15206,12632,21312,22221,31020,28714
2013-05-17T00:00:00Z,1.2494259,2.0123076,4.154046,4.132415,3.9933503,4.3850036,5.169948,6.8704495,1.998824,1.8316079,0.92364293,1.1706089,0.79835993,0.958359,0.8023313,0.8551148,12089,19461,5012,3640,7453,6847,29362,28847
2013-06-16T00:00:00Z,5.0432706,4.872053,5.005187,5.1329823,5.261184,7.442473,7.7494216,10.349102,2.5150328,1.8470145,0.6970015,0.91327155,0.6710739,0.7532001,1.4269005,1.2431617,6537,6044,3659,1985,4619,9665,27945,26596
2013-07-17T00:00:00Z,7.465566,9.348108,7.384291,7.010543,10.194467,11.125569,11.786365,13.584169,2.1383538,2.0112522,1.1997764,1.8288563,2.1458514,1.1134421,1.1614314,1.1177378,13719,4029,8154,3094,5226,8663,31246,20340
2013-08-17T00:00:00Z,9.717468,10.058379,11.428324,11.337672,11.4001,11.53611,12.661248,14.881158,1.4824042,0.92348903,0.950348,1.5995677,1.6163198,0.6273175,0.9504131,0.9039531,23401,12561,15548,7471,6414,9484,28904,26667
2013-09-16T00:00:00Z,7.95606,9.116756,10.573744,9.903778,9.745155,10.530528,11.088772,13.306816,1.9514616,1.0069984,0.7711171,1.0648708,1.0604014,0.88005716,0.9826336,1.2336384,32974,19467,22901,22688,19295,19369,32760,22200
2013-10-17T00:00:00Z,5.752061,6.8993464,9.118126,8.661999,7.786817,8.280907,8.490699,10.440743,1.9637656,1.2192091,1.0703006,1.1490549,0.9717656,0.59024554,0.6777426,1.0468498,22472,17733,15284,15982,13205,16551,33892,25467
2013-11-16T00:00:00Z,2.6140592,5.347307,5.9749517,6.1239223,6.3312654,6.911002,7.100186,8.618424,1.7538673,1.3081347,0.82712114,0.97964805,0.94580215,0.85762763,0.7528807,0.97867996,16897,9915,8815,9945,10904,11326,28629,25336
2013-12-17T00:00:00Z,1.483097,4.11055,5.0996685,5.04463,4.877325,5.6194396,5.5402875,6.5699615,1.5150514,1.0249057,0.661837,0.7900935,0.9116004,0.7492726,0.69460887,0.88090944,21889,12842,15990,13624,7256,11416,21794,29820
2014-01-17T00:00:00Z,0.6476828,3.266037,3.6739235,3.8543162,4.0958977,4.931199,4.9905615,5.948049,1.3231126,0.8817933,0.613309,0.6745663,0.8006466,0.5975509,0.52376676,0.81345963,13650,17893,12614,16848,12269,18987,27807,27333
2014-02-15T00:00:00Z,0.48291612,2.7996666,3.2820559,3.5949214,3.459202,4.1341963,4.5397153,5.3327646,1.3181114,0.85350436,0.4165721,0.45640302,0.61077726,0.48115706,0.6249094,0.6195064,27667,26038,16611,18196,16064,15578,16931,26631
2014-03-17T00:00:00Z,3.6273917E-4,1.8425657,2.8129168,3.3175967,3.386733,3.7694366,4.133301,5.1292343,1.2735976,1.0267944,0.47446367,0.5812785,0.56382614,0.4503669,0.49047127,0.5654197,11551,25128,12768,13573,20285,18690,28367,31193
2014-04-16T00:00:00Z,-0.1602807,2.3951378,2.9813156,3.6396468,3.828251,4.260011,4.916604,5.6762743,1.0374042,1.124037,0.53594035,0.5562684,0.5633766,0.5694779,0.66404325,0.66790754,13217,18459,8605,12509,11538,12287,30797,30495
2014-05-17T00:00:00Z,1.519538,4.0092616,2.4290404,4.0552483,3.913191,6.272781,7.114987,7.807266,1.9337257,1.0878919,0.90820664,0.8557065,0.94213146,0.9202792,0.6441353,0.6154273,16971,17818,1063,4272,7007,20415,35466,32050
2014-06-16T00:00:00Z,5.3425193,6.3361106,6.209376,6.142793,6.296348,8.72838,9.52004,10.50594,1.5087461,0.76910275,1.1891068,1.1400653,0.61037433,1.0881326,0.65149105,0.74424213,37658,24978,1634,3949,14274,9682,32052,19812
2014-07-17T00:00:00Z,9.09108,10.914004,10.669147,11.026595,10.280557,11.876219,12.931424,13.71786,1.8119243,1.1109029,1.0837648,2.336228,2.503777,0.94452435,0.64181525,0.6027311,34240,22848,9036,3698,3808,14637,33648,29628
2014-08-17T00:00:00Z,11.190512,12.468687,11.451469,11.231279,11.702852,13.039422,13.641191,14.66213,1.6016897,1.1016454,0.89102787,1.1074575,0.92326266,0.83868784,0.6324128,0.56391,33267,16341,13064,11314,7318,11686,30242,26531
2014-09-16T00:00:00Z,10.535481,10.906199,10.983654,10.4388275,11.577893,12.331526,12.729862,13.6988945,1.3193356,0.781773,0.583287,1.0297375,0.8417149,0.82354486,0.90371,0.7413332,43023,24778,21598,17871,15320,16074,34398,26232
2014-10-17T00:00:00Z,7.6266026,8.539269,8.915423,9.005463,8.778003,10.054691,9.619478,11.200624,2.3654435,1.2379366,1.0332321,1.1872553,1.4003634,0.9963199,1.007467,0.82416475,31906,23292,19325,17639,14003,10714,27121,26420
2014-11-16T00:00:00Z,2.9767807,5.7355075,6.3858585,6.6684175,6.48959,6.9876146,7.7077947,9.142956,1.6463835,0.87445146,1.1467611,1.0173559,0.880666,0.6616132,0.8114269,0.7374584,23595,17185,10876,8827,14056,17041,22153,29423
2014-12-17T00:00:00Z,2.0643005,4.8656096,4.4086924,4.4477396,4.936338,5.7399,6.663308,7.873925,1.3165044,0.7821517,0.5637158,0.56123024,0.55978084,0.6995938,0.8224274,0.5907595,24913,17425,8175,11382,11684,15988,21583,20620
